"","x"
"2764","Sangat terbantu ......thanks Airy"
"2765","Kamarnya murah n bersih"
"2766","Fasilitas bintang 5 harga sangat bersahabat, airy recomended from everyone...👌"
"2767","💜"
"2768","Mantep"
"2769","Top bgt"
"2770","Aplikasi nya oke.. Tp hotel nya beda sama gambar"
"2771","Good job"
"2772","Murah"
"2773","harga tiket pesawat cukup murah dan bersaing dengan penjualan tiket lainnya"
"2774","Good"
"2775","Murah bener"
"2776","Mantap. Luar biasa"
"2777","Great"
"2778","Bagus"
"2779","Enak,nyaman,bersih,ramah pelayanannya"
"2780","Nyaman"
"2781","Sangat membantu...."
"2782","Mantap"
"2783","Cepat dan banyak promosinya"
"2784","Mudah"
"2785","Pemesanan cepat"
"2786","Mudah dan cepat"
"2787","Good"
"2788","Good"
"2789","Mantabs"
"2790","Good Application"
"2791","MantuL"
"2792","Ok"
"2793","Mantap"
"2794","Cukup tau"
"2795","Twrimakasih selalu bantu dalam setiap perjalanan saya"
"2796","Memberikan rekomendasi pemginapan yang murah dan nyaman"
"2797","Aplikasinya siip..👍"
"2798","Sangat puas. Harga terjangkau dan cocok untuk kita yang kantong tipis"
"2799","Kurang baik"
"2800","Good"
"2801","Ok"
"2802","Mantap"
"2803","Mudah,cepat,murah"
"2804","Mudah dan murah"
"2805","Saya pengguna setia airy sudah hampir 2 tahun...setiap perjalanan keluar kota selalu menggunakan airy room tp saat nya say goodbye buat airy...dr kmrn saya tdk bisa akses lg...tiap mau cari lokasi menginap selalu langsung force close aplikasi nya,sudah di update dan coba di uninstal ttp force close/...Ulasan LengkapSaya pengguna setia airy sudah hampir 2 tahun...setiap perjalanan keluar kota selalu menggunakan airy room tp saat nya say goodbye buat airy...dr kmrn saya tdk bisa akses lg...tiap mau cari lokasi menginap selalu langsung force close aplikasi nya,sudah di update dan coba di uninstal ttp force close/airy tidak menanggapi...maaf saya uninstal saja seterus nya"
"2806","Lumayan lah"
"2807","sangat memuaskan"
"2808","Bagus"
"2809","Sangat puas deh pokonya buat app airy rooms😇😘"
"2810","Mantap"
"2811","Good"
"2812","Banyakin Promo Ya ...🤗"
"2813","Lebih murah"
"2814","Luar biasa.. Proses cepat..banyak promo Airy is the best"
"2815","Kecewa berat dengan pelayanannya pesan 3 hari malah airnya mati dari pagi smpe malam n gak ada solusi untuk pindah kamar,terpaksa kluar tanpa ada kortingan,wifi gratis cuma wacana doang sinyal patah2 hampir gak ada,harus pikul air untuk siram wc krna air mati JANGAN PAKAI AIRY ROOM terutama penginap...Ulasan LengkapKecewa berat dengan pelayanannya pesan 3 hari malah airnya mati dari pagi smpe malam n gak ada solusi untuk pindah kamar,terpaksa kluar tanpa ada kortingan,wifi gratis cuma wacana doang sinyal patah2 hampir gak ada,harus pikul air untuk siram wc krna air mati JANGAN PAKAI AIRY ROOM terutama penginapan Le P&$$=$"
"2816","Mantap"
"2817","bagus bangettttt parahh"
"2818","Kerenn...+ lumayan murah"
"2819","Pesannya mudah, dapat diskon 10% lagi.. respon admin cepat.."
"2820","Good"
"2821","Promo donestik nya d banyakin donk"
"2822","Lancar2 saja"
"2823","Deskripsinya jelas dan membantu"
"2824","Good"
"2825","Ok"
"2826","4 dulu yah"
"2827","Mantaplah"
"2828","Mantap"
"2829","Ok bgt..... pesannya mudah bgt... pembayarannya jg mudah bgt bs via Indomaret. semoga besok cek in nya lancar 😊😊😊."
"2830","Bagus aplikasinya...puas deh,makasih airy"
"2831","Good"
"2832","Yg punya jiwa My Tri My Adventure cocok digandeng pake aplikasi ini buat kebutuhan penerbangan dan booking hotel."
"2833","Good"
"2834","Berkesan"
"2835","Cukup membantu"
"2836","Mantap"
"2837","Ok"
"2838","Very good..."
"2839","Solusi terbaik"
"2840","Sebenarny sy sangat terbantu dengan airy..tp iklanny yg sangat menggangu akifitas sangat mebuat sy kecewa..setiap beberapa menit terlihat di beranda☹"
"2841","Good"
"2842","Sangat memuaskan,,,"
"2843","Selalu berburu disconan, karna hanya Airy rooms yg banyak disconanya.."
"2844","Membantu masa puber wkwk"
"2845","Ok"
"2846","Sukak"
"2847","Mantap banyak promonya lohhh 😍"
"2848","Ok lah"
"2849","Ok punya yes"
"2850","Memuaskan"
"2851","Mantap"
"2852","Sudah beberapa kali pesan kamar lewat airy dan hasilnya belum mengecewakan. Semoga tetap menjaga kualitas."
"2853","tempatnya nyaman aman puas nginap disana"
"2854","cukup membantu"
"2855","Harga murah.. Kamar luas.. Bersih.."
"2856","Top"
"2857","Oke"
"2858","Ok"
"2859","Harga kok dinaikin dulu , baru di diskon. Jangan mau dibohongin sama diskon aplikasi ini."
"2860","Mantap"
"2861","Selama ini pesan tiket pesawat selalu tidak ada kendala. Cuma kalau sore, proses pembelian tiket agak lama. Padahal koneksi internet full."
"2862","Banyakin promonya lebih bagus lagi nie"
"2863","AC nya bau,saat di nyalakan dan kamar nya kurang bersih ,tolong di perhatikan kebersihannya."
"2864","Ok"
"2865","Mudah dan cepat"
"2866","Oke"
"2867","murah tapi berkelas hotel berbintang"
"2868","Mantap"
"2869","Beli tiket di airy lebih untung!!!!"
"2870","Bagus n cepat tanggap"
"2871","Kenapa gk bisa di lanjut kan pemesanan ya.."
"2872","Puas, cepat dan praktis ,, untuk hotel bisa lebih banyak lagi pilihannya"
"2873","Assallam muallaikum bos... Saya punya saran...pesan. Mnta tlng dong... hadirkan airy Dong bos krna di sinjai utara blm ada hotel terdekat dekat TPI lappa sinjai utara Krna saya sudah lama se x langganan di airy bagus nyaman pelayanan nya bgtu ramah trimakasih cedra mata dompet airynya bos, saya sang...Ulasan LengkapAssallam muallaikum bos... Saya punya saran...pesan. Mnta tlng dong... hadirkan airy Dong bos krna di sinjai utara blm ada hotel terdekat dekat TPI lappa sinjai utara Krna saya sudah lama se x langganan di airy bagus nyaman pelayanan nya bgtu ramah trimakasih cedra mata dompet airynya bos, saya sangat menyukainya . Terimakasih airy tlng di hadirkan ya bos ."
"2874","Sering dapat tiket murah di sini."
"2875","Aplikasi anda gak bisa di pake untuk beli tiket pesawat... Hahaha... Data penumpang ditutupi gak bisa diketik tapi harus diketik... Hahaha.."
"2876","Mantap"
"2877","Senang menggunakan aplikasi airy, hrga tiket lebih murah"
"2878","Mantap"
"2879","Gampang dan banyak promo"
"2880","Mudah di cari, harganya juga pas di kantong,, Pokoknya juara dah 👍👍👍"
"2881","Pesan mudah dan cepat"
"2882","Bagus byak yg murah harga hotelnya"
"2883","Mantap soul"
"2884","mantap"
"2885","Promonya dongggg"
"2886","Bersih,, kamar luas,, nyaman n pastinya harga terjangkau"
"2887","HARI INI SAYA LAGI2 DIKECEWAIN SAMA KALIAN SAYA SUDAH PESAN DAN SUDAH BAYAR KENAPA PESANAN SAYA GAK MASUK KE SISTEM KALIAN ALHASIL SAYA KEMBALI MENGELUARKAN UANG BUAT MEMBAYAR PESANAN SAYA KALIAN SEMUA MAU MAIN2 SAMA SAYA ATAU GIMANA INGAT INI UDAH YANG KE 2 HATI2 KALIAN SEMUA APALAGI CS YANG NAMANY...Ulasan LengkapHARI INI SAYA LAGI2 DIKECEWAIN SAMA KALIAN SAYA SUDAH PESAN DAN SUDAH BAYAR KENAPA PESANAN SAYA GAK MASUK KE SISTEM KALIAN ALHASIL SAYA KEMBALI MENGELUARKAN UANG BUAT MEMBAYAR PESANAN SAYA KALIAN SEMUA MAU MAIN2 SAMA SAYA ATAU GIMANA INGAT INI UDAH YANG KE 2 HATI2 KALIAN SEMUA APALAGI CS YANG NAMANYA SELLY. LIAT SAJA NANTI KALIAN SEMUA"
"2888","Mantul"
"2889","mudah cara pakainya...kalau bisa disc tiket pesawat ditambahin 😊"
"2890","Cepat dan murah"
"2891","Harga ekonomis pas utk traveler"
"2892","Sangat membantu dalam mencari promo hotel dengan kualitas terjamin"
"2893","good"
"2894","Thx"
"2895","💪💪💪💪👍❤💙👍💕💕💕👍👲"
"2896","Mantap"
"2897","pelayanan bagus dan kamar bersih..."
"2898","Good"
"2899","Selalu puas pakai Airy, gak ribet, bertanggungjawab dan terpercaya...tengah malampun tetap dilayani...👍👍👍👍👍💕💕💕💕"
"2900","Sangat puas"
"2901","Harga lebih murah dibanding yang lain"
"2902","Pelayanan terbaik ,tempat juga Nyaman & bersih ...😊"
"2903","Mantap"
"2904","Lebih hemat pake airy"
"2905","puas"
"2906","Sangat mudah digunakan."
"2907","Membantu sekali"
"2908","excellent"
"2909","Mantap...proses cepat...gak ribet..hanya limit pembayaran nya kecepetan...overall ok lah"
"2910","Mantaaaappp"
"2911","Sangat membantu"
"2912","Sangat membantu studi Doktor saya"
"2913","TOP"
"2914","Mudah bagus memuaskan"
"2915","Aplikasi Ok cuman hotelNya harus di cek sesuai SOP nggak dengan Pihak Airy, awal bagus tpi sekarang banyak kekurangan Nya"
"2916","lamaa"
"2917","Lebih mudah, gak perlu ribet. Hanya terkadang kebersihan selalu kurang."
"2918","Lumayan"
"2919","Nyaman & memuaskan .."" 😊"
"2920","Pas"
"2921","ook"
"2922","booking app terkeren sampai saat ini"
"2923","Okee"
"2924","Sip aplikasinya"
"2925","Sementara ni bagus..mudah2an levih bagus lagi kedepannya"
"2926","recommended"
"2927","tq"
"2928","Jos ,,recomendid markotop"
"2929","Pelayanan yang bagus...cocok tuk transit"
"2930","Mudah"
"2931","bagusss"
"2932","lumayan bersih"
"2933","Very good...especiali foor the non smoking room ..."
"2934","🖒"
"2935","Betah nginap di airy, murah dan menyenangkan"
"2936","Mantab"
"2937","Mantap"
"2938","good app"
"2939","Keren abis"
"2940","mantap"
"2941","Harga murah dan cepat"
"2942","Cpat dan mufah"
"2943","good pokoknya"
"2944","Mudah, gampang, dan hemat"
"2945","mantabs"
"2946","Kamar murah airy aja 😍"
"2947","mantaPPP"
"2948","bagus,hemat kantong"
"2949","aplikasi oke,sangat membantu dan murah"
"2950","mantab kaliiii"
"2951","harga lebih mahal dari aplikasi lain"
"2952","👍"
"2953","ekonomis,vasilitas ok."
"2954","harga yang sesuai,"
"2955","pokok nya oke deh, terima kasih airy perjalan an ku lebih menyenangkan 😁 banyak promonya dibandingi yang lain, aku samprk cek ke semuanya, dan airy lebih murah dari semuanya, lumayan uang promonya bisa jadi uang jajan Terima Kasih Airy 😂"
"2956","Bagus dan baik sekali. Terima kasih"
"2957","teramat sangat kecewa dengan harga dan standar kualitas dari sebuah hotel. Harga Yang tertera di airy untuk hotel dengan di twmpat sangatlah berbeda. meskipun sudah ditanyakan kenapa berbeda pihak dr hotel berbelit2 soal harga ... benar2 tidak sesuai , begitupun dengan kualitas hotel nya , bisa dibi...Ulasan Lengkapteramat sangat kecewa dengan harga dan standar kualitas dari sebuah hotel. Harga Yang tertera di airy untuk hotel dengan di twmpat sangatlah berbeda. meskipun sudah ditanyakan kenapa berbeda pihak dr hotel berbelit2 soal harga ... benar2 tidak sesuai , begitupun dengan kualitas hotel nya , bisa dibilang buka hotel tapi seperti gudang yang dijadikan tempat tidur ... buruk sekali. sudah harga hotel nya mahal , ditambah kualitas dr tempat yang di sediakan sangatlahburuk seburuk buruknya . kecewa."
"2958","mantap 👍"
"2959","Kren dan cepat Biarkan bintang yg bicara"
"2960","Sejauh ini saya puas dan sangat puas memperhatikan pengguna baru seperti saya ini, semoga pelayanan nanti akan sama puas fengan sewaktu saya instal apk ini.. good jobs. Recomanded. Thanks all 🙏"
"2961","Pasti lebih murah dari aplikasi pihak ketiga lainnya..😀"
"2962","ok baetlah"
"2963","banyak pilihan penerbangan....."
"2964","Puas, krna nginap di hotel airy eco tmptnya brsih dn nyaman."
"2965","mantap dah"
"2966","sebenernya aplikasi ini bagus harga nya juga gak nguras dompet tapi satu kekurangan nya:(, pas saya sama temen saya nyewa kamar di airy sarung bantal, seprei, dan selimut nya banyak rambut nya kayanya sih bekas penyewa sebelum saya, tolong dong lain kali kalo ada yg booking kamar di bersihkan dulu k...Ulasan Lengkapsebenernya aplikasi ini bagus harga nya juga gak nguras dompet tapi satu kekurangan nya:(, pas saya sama temen saya nyewa kamar di airy sarung bantal, seprei, dan selimut nya banyak rambut nya kayanya sih bekas penyewa sebelum saya, tolong dong lain kali kalo ada yg booking kamar di bersihkan dulu kalo perlu di ganti seprei nya sama yg baru, buat kenyamanan pelanggan:)"
"2967","bagus 👍"
"2968","👍"
"2969","toppppp"
"2970","ok"
"2971","no caption"
"2972","puas"
"2973","sangat membantu kelancaran saya dalam beraktifitas.trims."
"2974","istimewa"
"2975","Sangat senang krn bny promonya n pelayanan jg cepat, dan di respon dgn baik"
"2976","komplit"
"2977","murah"
"2978","Bagus,murah"
"2979","good"
"2980","Sangat terbantu dan Bagus"
"2981","mantaapp"
"2982","siip..."
"2983","oke banget"
"2984","jgn pakai app ini, tidak retur atau pengembalian bahkan pindah kamar.. uang anda gk bakalan balik. mending RefDoorz masih ada kebijakan"
"2985","Transaksi mudah, sering promo"
"2986","keren"
"2987","Yg saya suka utk hotel Airy ada ir panas utk mandi dan snack, memang ada beberapa hotel Airy yg kurang memadai...tapi selebihnya ok"
"2988","boleh juga"
"2989","ok banget buat liburan"
"2990","pertama x pake airy semoga nyaman"
"2991","Sesuai budget dan nyaman digunakan dalam kondisi apapun"
"2992","aplikasi yg sangat membantu. good 👍"
"2993","ok"
"2994","lebih murah"
"2995","mantap"
"2996","aplikasi penjualan tiket online paling murah"
"2997","Mumer, snack gratis, perlengkapan mandi lengkap, bantal melimpah."
"2998","Pas dadakan cari tiket psawat&penginapan, Paas carinya di Airy aja😁"
"2999","Keren sekali banyak promo nya"
"3000","Ok's bingits..."
"3001","The best banget"
"3002","Good"
"3003","baik."
"3004","cara mudah mendapatkan hotel dengan harga terjangkau"
"3005","memuaskan pelayanannya,kamarnya bersih"
"3006","ok"
"3007","aplikasi nyaman&praktis.."
"3008","kuliah"
"3009","ok deh harga dan pelayanannya"
"3010","Harga oke banget"
"3011","mantap, mudah cari hotel dan banyak discount nya"
"3012","ok"
"3013","nice"
"3014","Mantap"
"3015","🤗🤗🤗"
"3016","mantap.. murah.. hemat.. dan bagus kamar hotelnya.."
"3017","cepat dan mantap"
"3018","Best solution for your holidays"
"3019","👍💕🌹"
"3020","lumayan harganya sedikit lebih murah dr yg lain"
"3021","mantulllll"
"3022","Sangat membantu"
"3023","Harga hemat dan mantap"
"3024","Muda dan sangat membatu"
"3025","sy waktu itu menginap 2 kali di tempat pertama sih oke cm tempat kedua parah ya. airnya tdk bersih, coklat dan bau. cm itu aja sih"
"3026","baru coba"
"3027","Oke"
"3028","semoga pelanyanan bagus"
"3029","termurah"
"3030","good job airy"
"3031","bagus bersih dan nyaman"
"3032","cukup membantu..."
"3033","pusatnya termurah"
"3034","good"
"3035","good"
"3036","nyaman dan aman"
"3037","puas"
"3038","Good"
"3039","boleh juga siip mantul"
"3040","Harga bersaing, lbh murah via Airy... tks Airy"
"3041","mantap"
"3042","Praktis dan efisien"
"3043","mantull.. tapi kadang pihak hotel tdk mempersiapkan segala aksesoris airy misalnya snack dan peralatan alat mandi dari airy"
"3044","good"
"3045","............ K. K"
"3046","good"
"3047","mantap."
"3048","transaksi cepat dan mudah, trus kalau ada delay pasti di beri kabar. terima kasih airy. sukses selalu yaa. salam hangat :)"
"3049","mantep deh, sekalipun kamar pesanan hbs, tapi ditukwr sama yg lebih bagus dari pesanan yang ga dapat voucher, good, tingkatkan pelayanannmu"
"3050","sip aplikasinya"
"3051","bisa ngga liat tanggal langsung sama harganya?soalnya mama sempet bingung karna rumit."
"3052","good"
"3053","bagus"
"3054","nyaman"
"3055","Harga paling murah"
"3056","keren"
"3057","good"
"3058","mantep..pas dg kantong kita2..menyenangkan"
"3059","mohon untuk pembayaran ditambah transfer dari bank BRI,karena ATM BRI mudah ditemui dimana mana, bukan lewat ATM bersama"
"3060","promonya di tambahin dong"
"3061","simpel dan murah'"
"3062","lebih mudah untuk melakukan perjalanan"
"3063","praktis"
"3064","sangat memudahkan para pelancong mulai dari hotel samai pesawat"
"3065","pt. muhammad Faisa aceh pidie jaya milioner PT PBB promosi"
"3066","loading terus, g kebuka"" pdhl ud pembaruan.. ANEH!!!"
"3067","service airy bagus"
"3068","mantaaapppp"
"3069","hotel dengan budget low, dan sangat memuaskan."
"3070","utk layannya ok tp utk kamar yg di flamboyan kurang nyaman....ac gk dingin dan kasur berisik..."
"3071","Respons cukup cepat"
"3072","bagus"
"3073","menyenangkan.... tapi saya sering pesan blm pernah mendapat kan kupon dari airy"
"3074","bagus...tempat parkir motor ???"
"3075","airy kapan bs bayar di hotel seperti tetangga sebelah?"
"3076","Bagus"
"3077","Murah sukakk pokoknyaa topdeh makasi airy"
"3078","airy memang paling be the best"
"3079","good 👍👍"
"3080","ok banget.."
"3081","murah"
"3082","cukup"
"3083","good"
"3084","mantap.murah"
"3085","kl boleh cemilan di tambah"
"3086","ok"
"3087","Ok"
"3088","ok"
"3089","Alhamdulillah sejauh ini puas sm airy.byk promo.saran, pihak airy lbh inspeksi penginapannya krn ada pnginapan y krg mmtuhi stndar airy.oia jgn mskkn kode kupon tmpa bnr2 lnjut byr ya krn akn hngus."
"3090","ok bagus"
"3091","bagus"
"3092","harga terjangkau,bacaan aplikasi enak tidak banyak menu ini itu pertahankan pada tujuan ya airy"
"3093","klo bisa ada buat tempat ngeroko nya bos"
"3094","Diskonnya beneran mantepp, pelayanan ramah dan cepat termasuk reschedule reservasi. Terima kasih Airy"
"3095","sangat bagus, tapi saya gak pernah dapet yg promo tuh 😭"
"3096","banyak diskooooonn ,, memudahkan dan sangat mudah untuk melakukan check in"
"3097","puas"
"3098","Airy mantap banget"
"3099","bagus"
"3100","good"
"3101","baru sekali ini tp aplikasi bagus sangat membantu..cs jg bagus langsung tanggap makasih ya"
"3102","simple"
"3103","sdh byr di muka gk bs cek in lgsung..hrus nunggu wktunya dan itu lama nungu 3jm.saya kecewa"
"3104","ga pernah ga puas sih kl booked airy di kota manapun , solusi yg pas buat travelling dgn budget terbatas tp tetep dpt experience yg memuaskan"
"3105","bagus"
"3106","ok"
"3107","Bagus"
"3108","diskonnya mantapp"
"3109","bagud"
"3110","Airy mantap..."
"3111","good"
"3112","ok"
"3113","aplikasi yg sangat membantu mencari penginapan murah tapi tidak murahan. terimakasih."
"3114","terbaik"
"3115","pas di budget"
"3116","terima kasih airy yg selama ini telah menemani liburan saya :)"
"3117","lumayan"
"3118","mantap"
"3119","3 aja dulu baru mau coba sih."
"3120","nyaman"
"3121","membantu🙏"
"3122","Semoga banyak promo yang bagus-bagus lagi 🤭 thanx airy"
"3123","Very good"
"3124","kamarnya selalu bersih"
"3125","mantul"
"3126","praktis"
"3127","so happy"
"3128","Mantaps...... responsif"
"3129","best service"
"3130","bagus"
"3131","kamar luas nyaman"
"3132","Dapet recoment pake airy semoga tidak megecewakan tq."
